user_id,posted,item_id,playtime_forever,genres
dandan472,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
dandan472,2015,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
dandan472,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
dandan472,2014,730,23532.0,['Action']
heavygoingblah,2015,730,23532.0,['Action']
kab4002,2014,730,23532.0,['Action']
Admiral_Skye,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
Admiral_Skye,2015,386070,462.0,['Strategy']
76561198060811426,2015,377160,2001.0,['RPG']
76561198060811426,2015,271590,9119.0,"['Action', 'Adventure']"
76561198060811426,2013,221640,21.0,"['Action', 'Indie']"
76561198060811426,2013,49600,127.0,"['Action', 'Casual', 'Indie']"
76561198060811426,2013,107100,640.0,"['Action', 'Indie', 'RPG']"
76561198060811426,2013,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
Adnurak,2014,236430,592.0,"['Action', 'RPG']"
Adnurak,2014,263680,125.0,"['Action', 'Adventure', 'Indie']"
76561198067070151,2015,299460,11.0,"['Action', 'Adventure', 'Indie']"
Efficentct,2014,4920,103.0,"['Action', 'Indie', 'Strategy']"
mcconnorhey,2015,375510,220.0,"['Adventure', 'Indie', 'RPG', 'Early Access']"
mcconnorhey,2015,57300,12.0,"['Action', 'Adventure', 'Indie']"
mcconnorhey,2014,6060,37.0,['Action']
mcconnorhey,2014,4000,412.0,"['Indie', 'Simulation']"
76561198087934431,2014,250900,329.0,['Action']
76561198087934431,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
superaero,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
superaero,2015,204300,499.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
superaero,2015,42910,588.0,"['Action', 'RPG']"
superaero,2015,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
superaero,2015,730,23532.0,['Action']
76561198066566937,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198058251735,2015,15120,232.0,['Action']
76561198044353999,2015,351640,114.0,"['Action', 'Free to Play', 'Indie', 'RPG']"
76561198044353999,2013,730,23532.0,['Action']
VolatileChaos,2014,229580,354.0,"['Adventure', 'Indie']"
VolatileChaos,2013,730,23532.0,['Action']
76561198073418523,2015,264200,119.0,"['Action', 'Casual', 'Indie']"
Xyphien,2015,363890,5414.0,"['Design &amp; Illustration', 'Web Publishing']"
Xyphien,2014,274920,112.0,"['Animation &amp; Modeling', 'Video Production']"
Xyphien,2014,222880,3031.0,"['Action', 'Indie', 'Strategy']"
Xyphien,2015,291550,7.0,"['Action', 'Free to Play', 'Indie']"
Xyphien,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
76561198035136096,2015,3320,639.0,['Casual']
ApexAgera,2015,730,23532.0,['Action']
ApexAgera,2015,33930,3.0,"['Action', 'Simulation', 'Strategy']"
zealva,2014,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
zealva,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
Agnt007,2015,360640,285.0,"['Casual', 'Strategy']"
Agnt007,2015,375950,1.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']"
Agnt007,2015,249130,243.0,"['Action', 'Adventure']"
Agnt007,2015,363970,4450.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']"
Agnt007,2015,265930,95.0,"['Casual', 'Indie', 'Simulation']"
Agnt007,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Agnt007,2015,730,23532.0,['Action']
zixwot,2014,17410,356.0,"['Action', 'Adventure']"
zixwot,2015,33930,3.0,"['Action', 'Simulation', 'Strategy']"
zixwot,2015,253250,200.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
AHMystic,2015,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
AHMystic,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198059318725,2014,220200,120.0,"['Indie', 'Simulation']"
sickdardsrus,2015,113400,267.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
sickdardsrus,2015,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198028290577,2015,300820,5.0,"['Action', 'Adventure']"
76561198091794114,2015,230410,1381.0,"['Action', 'Free to Play']"
NaruseAiria,2014,317360,6.0,"['Action', 'Free to Play', 'Indie']"
NaruseAiria,2014,108600,65.0,"['Indie', 'RPG', 'Simulation', 'Early Access']"
NaruseAiria,2013,208520,535.0,"['Simulation', 'Strategy']"
76561198067716040,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198067716040,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
Aizaak,2014,259530,122.0,"['Action', 'Indie']"
Aizaak,2015,212200,40.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198051306831,2015,730,23532.0,['Action']
76561198051306831,2015,375600,201.0,"['Action', 'Indie']"
AJGANGSTER,2015,300080,223.0,"['Free to Play', 'Strategy']"
Ami_Ajimu,2015,206500,288.0,"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']"
oLdxZ5vt,2015,282900,2029.0,"['RPG', 'Strategy']"
oLdxZ5vt,2015,282900,2029.0,"['RPG', 'Strategy']"
76561198068702328,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
brantrix,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
brantrix,2014,730,23532.0,['Action']
AeiouLmao,2015,550,1474.0,['Action']
AeiouLmao,2015,4570,256.0,['Strategy']
AeiouLmao,2015,265630,305.0,"['Action', 'Free to Play', 'Indie']"
AeiouLmao,2014,220,696.0,['Action']
AeiouLmao,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
AeiouLmao,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
this_is_my_link,2014,303390,75.0,"['Action', 'Casual', 'Indie']"
76561198106346859,2014,107410,67.0,"['Action', 'Simulation', 'Strategy']"
76561198106346859,2013,4000,412.0,"['Indie', 'Simulation']"
76561198106346859,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
avdl,2015,209870,623.0,"['Action', 'Free to Play']"
avdl,2014,291480,17.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
avdl,2015,355840,86.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']"
avdl,2015,348460,37.0,"['Action', 'Indie']"
76561198059589725,2014,4000,412.0,"['Indie', 'Simulation']"
alfcapone,2013,261030,567.0,['Adventure']
alfcapone,2014,264140,277.0,"['Adventure', 'Indie', 'RPG', 'Simulation']"
alfcapone,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
alfcapone,2014,205100,1429.0,"['Action', 'Adventure']"
alfcapone,2014,204450,241.0,['Action']
alfcapone,2014,250320,500.0,['Adventure']
alfcapone,2014,55230,4326.0,['Action']
Axt5,2015,393420,97.0,"['Action', 'Adventure', 'Simulation', 'Early Access']"
Axt5,2015,39210,2127.0,"['Massively Multiplayer', 'RPG']"
goblinop,2014,236790,1.0,"['Casual', 'Simulation']"
allan94,2015,730,23532.0,['Action']
aLLCAPS,2015,236450,154.0,['Action']
aLLCAPS,2015,239350,458.0,['Indie']
aLLCAPS,2015,18700,68.0,"['Action', 'Indie']"
aLLCAPS,2015,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
aLLCAPS,2014,204630,126.0,"['Action', 'Adventure', 'Indie', 'Racing']"
aLLCAPS,2014,550,1474.0,['Action']
aLLCAPS,2013,35720,100.0,"['Action', 'Adventure', 'Indie']"
Oniityan_H,2015,359550,152.0,['Action']
amarethepegasus,2013,107410,67.0,"['Action', 'Simulation', 'Strategy']"
76561198065247420,2015,298630,27.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
76561198065247420,2015,239800,128.0,"['Action', 'Indie']"
76561198065247420,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198065247420,2015,219150,218.0,"['Action', 'Indie']"
76561198065247420,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
AlmightyShippo,2015,28000,191.0,['Action']
AlmightyShippo,2014,242800,55.0,"['Action', 'Adventure', 'Indie']"
AlmightyShippo,2015,243470,1555.0,"['Action', 'Adventure']"
AlmightyShippo,2013,205910,191.0,['Indie']
AlmightyShippo,2013,233720,137.0,"['Action', 'Indie', 'Simulation']"
76561198032586095,2014,251870,68.0,['Adventure']
aloe2020,2014,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
aloe2020,2013,8930,10345.0,['Strategy']
twunka,2014,312990,16.0,"['Action', 'Adventure', 'Free to Play', 'Indie']"
76561198062396491,2015,359050,218.0,"['Action', 'Indie', 'Simulation']"
76561198062396491,2013,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Alphix1,2015,242920,20.0,"['Indie', 'Simulation', 'Strategy']"
76561198082160445,2014,207140,330.0,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
76561198082160445,2014,550,1474.0,['Action']
76561198052744170,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Tiago_Henrique,2015,271590,9119.0,"['Action', 'Adventure']"
Aluriana,2015,285920,1427.0,"['Action', 'Indie', 'Early Access']"
76561198060713420,2014,2420,15.0,"['Action', 'Indie', 'RPG']"
Reggit,2014,730,23532.0,['Action']
Reggit,2015,239350,458.0,['Indie']
76561197970989261,2015,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
76561198087570173,2015,220,696.0,['Action']
76561198087570173,2015,261640,2599.0,"['Action', 'RPG']"
BaaBaaCowSheep,2014,202970,671.0,['Action']
BaaBaaCowSheep,2015,22380,43.0,"['Action', 'RPG']"
76561198072207162,2014,10,6.0,['Action']
76561198126054808,2015,346900,60.0,"['Casual', 'Free to Play', 'Indie']"
AncientArtofDaiSuKi,2014,332800,88.0,['Indie']
AncientArtofDaiSuKi,2014,316720,7.0,['Casual']
AncientArtofDaiSuKi,2014,331470,45.0,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
AncientArtofDaiSuKi,2014,319510,14.0,"['Indie', 'Simulation']"
AncientArtofDaiSuKi,2015,339800,247.0,"['Indie', 'RPG', 'Simulation', 'Strategy']"
AncientArtofDaiSuKi,2014,327410,107.0,"['Adventure', 'Indie', 'RPG']"
AndoCommando24,2015,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
cockblockula,2014,232790,216.0,"['Adventure', 'Casual', 'Indie']"
Angelf3s,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
AngelicPanda,2014,261030,567.0,['Adventure']
AngelicPanda,2013,224260,327.0,"['Action', 'Free to Play', 'Indie']"
AngelicPanda,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
fraybae,2014,313340,12.0,"['Casual', 'Indie', 'RPG', 'Simulation']"
fraybae,2014,239160,289.0,"['Action', 'Adventure']"
fraybae,2015,320140,72.0,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
fraybae,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
fraybae,2014,70000,104.0,"['Action', 'Indie']"
fraybae,2013,250580,75.0,"['Action', 'Indie', 'RPG']"
OscarStone,2015,730,23532.0,['Action']
MonsterImported,2014,235800,73.0,['Indie']
76561198062230377,2015,363970,4450.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']"
swiggins,2014,620,887.0,"['Action', 'Adventure']"
Animax117,2013,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198086146150,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
ScrubyDubyDoodle,2015,290930,1323.0,"['Action', 'Adventure', 'Free to Play']"
ohsotoast,2015,311340,973.0,"['Action', 'Adventure']"
ohsotoast,2015,267530,834.0,"['Action', 'Adventure']"
ohsotoast,2015,339800,247.0,"['Indie', 'RPG', 'Simulation', 'Strategy']"
ohsotoast,2014,220,696.0,['Action']
ohsotoast,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
ohsotoast,2014,213650,328.0,"['Casual', 'Free to Play', 'Indie', 'Strategy']"
ohsotoast,2014,4000,412.0,"['Indie', 'Simulation']"
76561198050624870,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198050624870,2014,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198050624870,2012,240,1853.0,['Action']
ManiFoldKinesis,2014,8870,2084.0,['Action']
ManiFoldKinesis,2014,254700,1581.0,"['Action', 'Adventure']"
ManiFoldKinesis,2014,260210,133.0,"['Action', 'Adventure']"
ManiFoldKinesis,2014,292120,243.0,['RPG']
ManiFoldKinesis,2015,319630,37.0,"['Action', 'Adventure']"
ManiFoldKinesis,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
ManiFoldKinesis,2014,207610,798.0,['Adventure']
Antecwarrior,2014,8190,3083.0,"['Action', 'Adventure']"
Antecwarrior,2014,209160,423.0,['Action']
ihatecoathangers,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
ihatecoathangers,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198066363324,2015,211500,2.0,"['Free to Play', 'Racing', 'Simulation', 'Sports']"
76561198066363324,2014,224600,526.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
76561198066363324,2014,234710,450.0,"['Casual', 'Sports']"
76561198066363324,2014,263320,138.0,"['Indie', 'RPG']"
sprocketw,2014,241930,889.0,"['Action', 'Adventure']"
76561198094780411,2013,239820,117.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
76561198045212236,2015,730,23532.0,['Action']
157645,2014,92800,262.0,"['Indie', 'Simulation']"
76561198078439456,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Aperturenc,2014,4000,412.0,"['Indie', 'Simulation']"
76561198069180924,2014,47410,19.0,"['Free to Play', 'Massively Multiplayer', 'Strategy']"
76561198042492496,2014,232750,185.0,"['Action', 'RPG']"
76561198042492496,2015,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
plasmaluna,2015,24010,499.0,['Simulation']
plasmaluna,2015,311210,11236.0,"['Action', 'Adventure']"
plasmaluna,2015,273110,813.0,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']"
plasmaluna,2015,313160,845.0,['Simulation']
plasmaluna,2013,620,887.0,"['Action', 'Adventure']"
plasmaluna,2013,4000,412.0,"['Indie', 'Simulation']"
76561198099851380,2014,49520,1303.0,"['Action', 'RPG']"
76561198099851380,2015,255710,246.0,"['Simulation', 'Strategy']"
76561198080081049,2013,8190,3083.0,"['Action', 'Adventure']"
aquasurge7,2013,620,887.0,"['Action', 'Adventure']"
aquasurge7,2015,313340,12.0,"['Casual', 'Indie', 'RPG', 'Simulation']"
aquasurge7,2014,221640,21.0,"['Action', 'Indie']"
cbfguy,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
cbfguy,2014,223710,997.0,"['Action', 'Adventure', 'Indie']"
cbfguy,2014,226740,169.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
KuronishiX,2014,49520,1303.0,"['Action', 'RPG']"
KuronishiX,2013,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
4RCH4NG3Ll,2015,386880,1.0,"['Action', 'Adventure', 'Indie', 'Simulation']"
4RCH4NG3Ll,2014,4000,412.0,"['Indie', 'Simulation']"
4RCH4NG3Ll,2015,307170,1.0,"['Action', 'Casual', 'Indie']"
archangel147,2015,6000,130.0,['Action']
archangel147,2015,32380,4.0,['Action']
archangel147,2015,32400,23.0,['Action']
76561198034565104,2014,730,23532.0,['Action']
76561198107458237,2014,730,23532.0,['Action']
BestGodamnBirdLawyerInTheWorld,2015,34900,39.0,['Indie']
76561197988814610,2014,276810,1022.0,"['RPG', 'Strategy']"
95MAY,2015,233450,24.0,"['Indie', 'Simulation', 'Strategy']"
95MAY,2015,271590,9119.0,"['Action', 'Adventure']"
95MAY,2015,207140,330.0,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
95MAY,2013,4000,412.0,"['Indie', 'Simulation']"
76561198018152628,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198084109041,2014,203160,1142.0,"['Action', 'Adventure']"
76561198084109041,2015,204360,114.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198084109041,2014,313340,12.0,"['Casual', 'Indie', 'RPG', 'Simulation']"
76561198084109041,2014,4000,412.0,"['Indie', 'Simulation']"
argentinasaurus,2015,48700,1024.0,"['Action', 'RPG']"
argentinasaurus,2013,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
AriakWolf,2015,285480,51.0,['Strategy']
AriakWolf,2014,22100,2.0,"['Indie', 'RPG']"
AriakWolf,2014,50300,296.0,"['Action', 'Adventure']"
AriakWolf,2014,204300,499.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
AriakWolf,2013,224540,83.0,"['Action', 'Indie']"
AriakWolf,2014,236850,89.0,"['Simulation', 'Strategy']"
AriakWolf,2013,550,1474.0,['Action']
teeethem,2015,730,23532.0,['Action']
teeethem,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
76561198005820284,2015,18500,126.0,"['Indie', 'Strategy']"
76561197989615671,2015,378720,2030.0,"['Indie', 'RPG', 'Strategy']"
Archanoid,2014,70300,19.0,"['Action', 'Indie']"
76561197965640732,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
76561197965640732,2015,323470,643.0,['Action']
76561197965640732,2015,266510,52.0,"['Action', 'Indie', 'RPG']"
NoOneYouLike,2014,1250,10006.0,['Action']
NoOneYouLike,2015,265630,305.0,"['Action', 'Free to Play', 'Indie']"
NoOneYouLike,2015,346900,60.0,"['Casual', 'Free to Play', 'Indie']"
NoOneYouLike,2015,346120,193.0,"['Action', 'Free to Play']"
NoOneYouLike,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561197960288186,2014,261030,567.0,['Adventure']
Liron-S,2013,22370,949.0,['RPG']
Gypsyisgayfuk,2014,550,1474.0,['Action']
76561198041366429,2015,242860,120.0,"['Action', 'Indie', 'Strategy']"
As0asZePikachu,2015,391460,30.0,"['Action', 'Free to Play', 'Early Access']"
As0asZePikachu,2015,302830,53.0,"['Action', 'Free to Play', 'Early Access']"
As0asZePikachu,2014,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
TwilightAshSparkle,2015,230410,1381.0,"['Action', 'Free to Play']"
2571,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
2571,2014,206190,355.0,"['Action', 'Indie', 'Strategy']"
2571,2015,232090,6494.0,['Action']
2571,2015,252370,62.0,"['Adventure', 'Indie']"
2571,2015,287980,584.0,"['Indie', 'Simulation', 'Strategy']"
ghillieboy,2015,339350,265.0,"['Indie', 'RPG']"
ghillieboy,2015,730,23532.0,['Action']
ghillieboy,2015,310370,11.0,"['Free to Play', 'Indie']"
ghillieboy,2014,63380,172.0,['Action']
76561198067738015,2013,550,1474.0,['Action']
NiceAhTNT,2014,17080,6.0,"['Action', 'Free to Play']"
NiceAhTNT,2014,270170,8.0,"['Free to Play', 'Indie', 'RPG', 'Simulation']"
NiceAhTNT,2014,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
asteroidjoe,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
76561198073144122,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
megamilkfurry,2015,49520,1303.0,"['Action', 'RPG']"
megamilkfurry,2015,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
megamilkfurry,2015,363970,4450.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']"
megamilkfurry,2013,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198057583546,2015,343270,65.0,"['Adventure', 'Indie']"
aubey-is-love-aubey-is-life,2014,730,23532.0,['Action']
Auditore70,2015,219640,339.0,"['Action', 'Indie']"
Auditore70,2015,201230,163.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
Auditore70,2014,241720,2087.0,"['Action', 'Indie']"
Auditore70,2014,70,108.0,['Action']
Auditore70,2014,265630,305.0,"['Action', 'Free to Play', 'Indie']"
76561198053797376,2014,65980,4185.0,['Strategy']
76561198053797376,2014,327410,107.0,"['Adventure', 'Indie', 'RPG']"
76561198053797376,2014,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
ThePratama190,2015,620,887.0,"['Action', 'Adventure']"
ThePratama190,2014,17390,3565.0,['Simulation']
ThePratama190,2014,302970,3003.0,"['Indie', 'Strategy']"
ThePratama190,2015,322170,154.0,"['Action', 'Indie']"
76561197972911511,2015,730,23532.0,['Action']
76561197972911511,2015,377160,2001.0,['RPG']
76561197972911511,2015,330830,1030.0,['Adventure']
76561197972911511,2015,261640,2599.0,"['Action', 'RPG']"
76561197972911511,2014,49520,1303.0,"['Action', 'RPG']"
AUSGrizzly,2015,421890,33.0,"['Action', 'Casual', 'Simulation']"
76561198038695064,2014,1250,10006.0,['Action']
76561198028298667,2014,45300,54.0,['Simulation']
AussieSerpine,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
AussieSerpine,2013,55230,4326.0,['Action']
AussieSerpine,2012,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
australiansenior,2014,234710,450.0,"['Casual', 'Sports']"
australiansenior,2014,550,1474.0,['Action']
australiansenior,2013,620,887.0,"['Action', 'Adventure']"
